Student_ID,Age,Math_Score,Science_Score,English_Score,Hours_Studied,Pass_Fail
1698,15,33,30,43,3.0,0
1699,18,30,36,48,1.7,0
1700,20,73,78,77,6.9,1
1701,16,70,53,74,6.6,1
1702,21,34,42,33,1.8,0
1703,20,47,20,45,4.7,0
1704,15,71,67,65,2.8,1
1705,18,61,51,61,9.9,1
1706,20,84,74,73,11.3,1
1707,16,100,91,100,11.5,1
1708,21,90,82,68,6.9,1
1709,22,66,62,53,4.5,1
1710,20,56,33,28,3.5,0
1711,21,55,57,41,5.0,1
1712,18,53,50,44,5.9,0
1713,18,72,70,71,9.5,1
1714,19,67,57,61,4.8,1
1715,22,56,74,72,8.0,1
1716,16,46,55,60,5.6,1
1717,15,87,95,91,10.2,1
1718,21,84,66,73,10.9,1
1719,16,51,54,55,4.7,1
1720,15,51,70,54,1.8,1
1721,21,46,51,58,4.2,1
1722,16,57,52,49,2.7,1
1723,20,45,49,44,5.8,0
1724,19,76,64,72,6.4,1
1725,21,46,40,37,4.1,0
1726,18,71,51,61,5.7,1
1727,17,48,44,35,2.3,0
1728,19,71,87,86,11.9,1
1729,18,59,57,58,7.1,1
1730,18,35,42,54,1.1,0
1731,21,54,55,60,9.1,1
1732,16,54,69,33,5.9,1
1733,16,81,94,97,11.7,1
1734,17,71,46,59,6.6,1
1735,20,89,85,79,10.8,1
1736,18,56,81,73,10.3,1
1737,15,22,32,36,3.7,0
1738,22,37,48,55,2.7,0
1739,16,87,100,97,11.5,1
1740,18,91,80,81,8.8,1
1741,18,56,58,61,8.0,1
1742,18,69,69,69,10.6,1
1743,22,76,66,47,4.2,1
1744,21,92,88,87,11.7,1
1745,20,72,77,77,8.3,1
1746,22,65,66,72,7.6,1
1747,21,33,36,46,1.7,0
1748,22,60,52,58,5.7,1
1749,15,46,43,45,4.4,0
1750,16,75,78,79,11.4,1
1751,15,98,100,85,9.8,1
1752,16,60,63,66,8.2,1
1753,21,99,90,81,10.5,1
1754,18,66,73,54,7.1,1
1755,16,60,62,64,6.5,1
1756,18,22,31,42,1.4,0
1757,19,97,89,80,10.5,1
1758,15,33,50,53,1.2,0
1759,21,34,34,47,3.1,0
1760,15,48,57,45,4.3,1
1761,21,84,64,69,4.2,1
1762,18,71,85,68,5.2,1
1763,16,57,59,49,6.0,1
1764,22,54,68,40,7.2,1
1765,16,90,69,70,7.2,1
1766,21,55,47,50,7.8,1
1767,22,52,49,51,3.8,1
1768,21,87,73,78,10.6,1
1769,22,41,44,37,4.4,0
1770,16,83,82,82,11.1,1
1771,16,27,27,21,2.8,0
1772,17,63,69,58,7.9,1
1773,15,46,54,38,4.3,0
1774,20,67,65,66,7.8,1
1775,18,85,81,82,9.8,1
1776,18,95,100,97,11.3,1
1777,22,32,50,39,1.1,0
1778,19,78,71,75,8.7,1
1779,22,85,85,75,7.5,1
1780,15,97,90,75,11.2,1
1781,19,38,46,53,5.0,0
1782,18,59,47,54,1.9,1
1783,16,26,20,34,2.4,0
1784,19,75,91,83,11.6,1
1785,15,82,83,78,9.6,1
1786,17,65,69,64,6.2,1
1787,22,51,50,44,5.7,0
1788,21,53,43,56,5.2,1
1789,16,80,100,92,10.7,1
1790,17,66,73,58,10.2,1
1791,21,94,88,68,8.2,1
1792,20,87,96,77,9.0,1
1793,21,74,88,92,5.1,1
1794,18,37,29,38,1.1,0
1795,15,77,73,76,7.7,1
1796,19,65,74,64,4.0,1
1797,22,75,66,84,12.0,1
1798,16,60,65,68,1.4,1
1799,17,38,30,46,1.9,0
1800,20,20,20,23,2.1,0
1801,15,28,47,40,4.7,0
1802,20,69,79,62,6.7,1
1803,16,41,45,50,3.1,0
1804,15,62,59,65,4.0,1
1805,15,45,32,50,4.4,0
1806,16,62,72,68,7.2,1
1807,17,49,51,52,4.5,1
1808,20,64,73,88,6.1,1
1809,18,68,70,79,9.2,1
1810,19,44,45,54,2.5,0
1811,17,96,94,92,11.8,1
1812,20,40,36,36,4.8,0
1813,15,79,58,71,11.4,1
1814,21,47,63,72,4.8,1
1815,19,35,39,41,2.0,0
1816,16,49,48,57,6.7,1
1817,21,74,84,82,8.2,1
1818,15,35,38,31,2.7,0
1819,20,46,60,47,4.4,1
1820,22,49,56,62,7.5,1
1821,20,58,75,62,7.6,1
1822,18,81,74,93,9.4,1
1823,21,74,67,80,7.5,1
1824,18,80,75,70,11.5,1
1825,15,94,85,73,11.7,1
1826,17,52,60,62,6.1,1
1827,17,52,49,61,3.6,1
1828,20,41,30,35,1.1,0
1829,18,62,72,62,11.0,1
1830,16,63,40,50,5.3,1
1831,19,70,76,80,10.0,1
1832,22,73,78,70,8.4,1
1833,18,58,35,36,5.1,0
1834,16,78,76,82,8.1,1
1835,20,62,53,69,5.2,1
1836,22,44,53,57,1.4,1
1837,16,79,86,83,6.1,1
1838,15,59,51,51,2.8,1
1839,21,70,67,63,5.6,1
1840,22,53,77,47,6.5,1
1841,16,89,81,98,9.6,1
1842,17,46,49,59,1.1,1
1843,22,56,62,49,5.8,1
1844,15,75,77,86,10.8,1
1845,15,75,76,69,7.0,1
1846,15,68,65,60,7.6,1
1847,16,71,51,69,6.9,1
1848,20,80,92,72,11.7,1
1849,22,37,25,27,1.4,0
1850,16,59,71,54,5.2,1
1851,21,75,61,50,5.4,1
1852,16,78,78,82,10.2,1
1853,19,48,50,49,7.8,0
1854,22,51,52,49,3.4,1
1855,15,74,80,89,7.7,1
1856,15,68,59,76,9.6,1
1857,20,55,44,53,2.1,1
1858,22,56,47,73,7.5,1
1859,15,59,55,58,4.8,1
1860,22,30,41,43,3.3,0
1861,16,58,67,83,7.9,1
1862,20,42,46,52,4.3,0
1863,17,56,61,46,7.9,1
1864,19,58,61,56,7.1,1
1865,16,71,42,44,2.1,1
1866,17,100,97,100,9.4,1
1867,18,46,48,53,5.6,0
1868,20,54,44,63,6.5,1
1869,19,64,61,64,10.1,1
1870,20,58,77,74,9.4,1
1871,21,82,73,73,11.7,1
1872,16,46,62,70,7.6,1
1873,22,74,63,66,8.5,1
1874,21,66,82,84,7.1,1
1875,18,58,62,71,2.9,1
1876,15,40,20,24,3.3,0
1877,17,83,77,79,11.7,1
1878,17,44,47,35,3.7,0
1879,21,100,100,100,10.5,1
1880,19,65,49,53,10.7,1
1881,15,58,66,46,5.8,1
1882,15,43,47,45,5.0,0
1883,16,39,37,43,2.1,0
1884,17,48,52,61,5.0,1
1885,19,35,45,32,2.1,0
1886,18,78,63,75,9.3,1
1887,19,44,56,57,7.3,1
1888,18,64,64,80,10.7,1
1889,19,55,52,40,6.2,0
1890,17,68,75,88,7.7,1
1891,19,53,36,51,2.6,0
1892,21,70,76,74,6.2,1
1893,20,60,37,34,6.8,0
1894,22,45,52,43,2.9,0
1895,19,63,54,50,3.3,1
1896,18,37,45,24,4.9,0
1897,18,75,60,60,9.2,1
1898,16,65,65,68,4.0,1
1899,15,51,53,47,5.9,1
1900,18,41,52,45,3.5,0
1901,19,60,62,53,2.0,1
1902,19,50,32,35,1.7,0
1903,15,44,50,50,4.5,0
1904,18,23,28,30,2.1,0
1905,21,100,99,93,10.5,1
1906,22,97,87,100,11.9,1
1907,20,36,33,53,6.6,0
1908,18,40,46,46,4.8,0
1909,17,70,45,51,6.4,1
1910,16,71,79,69,9.4,1
1911,17,54,48,57,3.1,1
1912,22,46,32,34,2.1,0
1913,17,43,47,50,3.1,0
1914,20,100,100,88,11.5,1
1915,19,64,49,38,3.5,1
1916,19,53,35,46,4.7,0
1917,21,100,100,100,9.4,1
1918,17,87,87,83,11.7,1
1919,19,49,46,37,4.2,0
1920,18,65,70,74,9.8,1
1921,17,38,20,41,4.6,0
1922,15,71,56,52,9.6,1
1923,21,49,38,45,1.7,0
1924,19,62,45,64,2.2,1
1925,21,82,80,85,10.1,1
1926,22,27,32,43,3.7,0
1927,19,94,92,74,8.6,1
1928,20,86,76,70,11.5,1
1929,20,54,46,41,6.2,0
1930,19,71,67,66,7.6,1
1931,22,78,88,80,9.8,1
1932,21,100,100,100,12.0,1
1933,19,45,35,47,7.3,0
1934,16,55,85,79,6.8,1
1935,18,69,76,86,9.3,1
1936,17,89,78,92,8.2,1
1937,21,81,71,71,10.8,1
1938,15,43,42,52,3.5,0
1939,20,56,68,44,6.9,1
1940,17,56,58,56,3.1,1
1941,15,48,50,60,9.6,1
1942,18,77,78,72,8.2,1
1943,18,100,100,96,9.5,1
1944,21,38,50,52,1.3,0
1945,22,67,61,56,5.4,1
1946,17,47,55,57,6.6,1
1947,22,75,50,57,9.1,1
1948,16,78,80,79,9.8,1
1949,15,43,39,38,5.2,0
1950,19,69,53,93,10.2,1
1951,16,63,99,80,8.2,1
1952,20,36,50,41,1.5,0
1953,17,70,78,58,8.6,1
1954,19,52,59,67,5.1,1
1955,17,73,81,75,9.2,1
1956,17,47,28,50,1.3,0
1957,20,39,26,41,1.3,0
1958,17,96,86,88,11.0,1
1959,17,40,33,37,2.1,0
1960,22,50,27,47,6.1,0
1961,15,34,38,39,4.4,0
1962,20,82,70,85,11.5,1
1963,18,22,31,33,2.4,0
1964,16,82,71,77,8.9,1
1965,19,65,57,66,4.6,1
1966,19,90,78,75,9.4,1
1967,15,69,86,58,9.2,1
1968,15,63,64,66,2.6,1
1969,22,63,57,44,6.3,1
1970,22,83,69,86,11.9,1
1971,20,55,62,50,4.7,1
1972,22,60,64,66,8.3,1
1973,20,72,88,83,5.7,1
1974,16,36,35,47,2.3,0
1975,16,93,100,79,11.6,1
1976,18,23,39,48,2.6,0
1977,17,62,53,60,7.2,1
1978,17,63,52,52,5.1,1
1979,17,72,75,77,6.9,1
1980,21,60,80,67,4.3,1
1981,17,76,70,61,8.9,1
1982,18,53,74,69,11.2,1
1983,17,93,97,72,6.3,1
1984,21,65,77,86,9.6,1
1985,16,51,42,60,3.5,1
1986,17,56,46,61,3.3,1
1987,19,55,66,74,6.8,1
1988,16,57,70,51,7.0,1
1989,20,85,88,80,10.6,1
1990,22,77,72,59,5.7,1
1991,19,91,66,68,3.5,1
1992,20,47,52,47,3.7,0
1993,15,70,74,69,8.0,1
1994,19,73,62,70,8.0,1
1995,15,37,32,43,2.1,0
1996,19,31,29,37,2.1,0
1997,21,70,82,79,7.7,1
1998,16,88,71,88,7.3,1
1999,21,77,74,72,10.0,1
2000,22,40,47,32,7.3,0
2001,21,86,100,87,8.4,1
2002,16,49,32,53,4.2,0
2003,20,82,65,73,10.0,1
2004,15,37,49,43,4.6,0
2005,20,61,80,84,9.1,1
2006,16,32,44,36,4.7,0
2007,19,26,34,46,2.1,0
2008,17,97,75,82,9.3,1
2009,22,65,83,88,10.9,1
2010,19,71,81,71,11.0,1
2011,21,74,68,55,7.8,1
2012,21,93,84,90,10.4,1
2013,21,54,63,53,2.1,1
2014,16,70,56,60,4.6,1
2015,19,51,42,54,1.3,0
2016,22,72,70,72,8.1,1
2017,22,75,62,66,10.2,1
2018,21,76,90,78,7.9,1
2019,20,85,93,67,9.8,1
2020,20,83,71,91,6.9,1
2021,18,73,95,63,9.8,1
2022,22,88,80,86,6.9,1
2023,18,56,50,51,6.1,1
2024,21,40,29,44,1.7,0
2025,20,57,47,75,6.2,1
2026,19,77,79,72,7.3,1
2027,17,99,79,88,11.8,1
2028,20,42,40,59,3.6,0
2029,20,85,86,75,10.5,1
2030,16,50,52,47,7.8,0
2031,17,100,100,96,10.2,1
2032,16,56,58,70,11.4,1
2033,22,43,32,49,2.5,0
2034,19,73,69,89,6.5,1
2035,16,43,64,55,4.7,1
2036,15,73,74,72,8.5,1
2037,20,80,62,71,5.2,1
2038,17,37,42,48,3.1,0
2039,17,41,44,33,7.6,0
2040,17,59,53,54,6.6,1
2041,16,82,73,80,9.9,1
2042,17,71,88,70,10.9,1
2043,22,74,72,77,11.2,1
2044,16,53,50,43,4.7,0
2045,21,72,48,65,1.5,1
2046,16,100,100,88,10.3,1
2047,21,66,80,81,9.3,1
2048,19,81,78,78,11.4,1
2049,16,43,28,42,4.5,0
2050,19,64,92,78,9.5,1
2051,19,73,87,89,10.8,1
2052,15,74,80,91,6.9,1
2053,15,68,60,75,10.1,1
2054,20,80,74,80,8.5,1
2055,18,82,83,91,8.8,1
2056,15,33,26,26,1.5,0
2057,18,75,82,86,8.3,1
2058,18,55,60,61,5.1,1
2059,19,76,79,63,10.7,1
2060,18,59,72,74,11.3,1
2061,21,54,60,53,5.1,1
2062,15,64,46,60,7.9,1
2063,18,46,44,40,1.8,0
2064,20,22,39,30,2.8,0
2065,19,71,64,64,6.9,1
2066,18,73,94,95,11.5,1
2067,22,65,61,65,6.3,1
2068,16,34,47,48,3.7,0
2069,15,43,45,31,8.3,0
2070,15,72,92,69,7.3,1
2071,20,61,49,76,6.1,1
2072,16,36,40,39,3.5,0
2073,22,49,35,37,1.8,0
2074,20,26,23,31,1.6,0
2075,17,75,83,66,9.0,1
2076,15,33,39,35,5.2,0
2077,18,91,100,91,9.4,1
2078,22,76,74,75,11.3,1
2079,18,60,74,64,8.5,1
2080,17,61,62,77,6.0,1
2081,21,91,100,98,12.0,1
2082,17,28,34,20,1.5,0
2083,17,81,59,70,10.2,1
2084,22,57,48,59,5.9,1
2085,18,35,57,41,3.7,0
2086,20,64,58,74,10.9,1
2087,18,46,27,49,5.3,0
2088,21,50,44,47,1.6,0
2089,21,34,21,38,3.0,0
2090,19,69,75,73,11.8,1
2091,18,45,39,26,2.7,0
2092,22,60,63,48,4.5,1
2093,16,80,81,77,9.7,1
2094,16,54,60,61,4.4,1
2095,16,60,70,58,5.0,1
2096,17,67,65,58,4.2,1
2097,21,45,39,45,2.3,0
2098,19,83,93,91,8.6,1
2099,22,64,51,62,2.1,1
2100,15,75,66,80,7.4,1
2101,22,100,92,100,10.8,1
2102,16,90,86,96,10.8,1
2103,17,56,68,75,2.2,1
2104,19,76,66,69,8.8,1
2105,15,29,38,47,7.8,0
2106,19,89,88,95,11.8,1
2107,18,97,67,76,8.7,1
2108,22,71,82,57,8.3,1
2109,15,86,91,80,9.1,1
2110,15,79,65,78,8.6,1
2111,21,60,42,34,5.5,0
2112,22,64,53,47,4.1,1
2113,20,83,93,94,10.5,1
2114,18,38,39,21,1.8,0
2115,16,54,61,45,1.1,1
2116,17,88,87,87,7.4,1
2117,16,75,89,64,7.7,1
2118,17,40,42,35,2.0,0
2119,15,71,69,77,8.9,1
2120,22,77,64,57,7.7,1
2121,15,55,61,54,5.9,1
2122,18,69,75,78,8.7,1
2123,18,27,27,29,2.8,0
2124,19,54,47,47,3.4,0
2125,19,54,35,53,4.1,0
2126,15,67,71,58,7.8,1
2127,15,78,86,66,11.7,1
2128,16,58,56,76,7.3,1
2129,20,56,68,63,6.5,1
2130,17,37,20,35,1.5,0
2131,21,64,77,79,6.1,1
2132,21,89,87,100,11.4,1
2133,17,75,72,70,5.4,1
2134,17,59,57,63,3.4,1
2135,22,67,42,46,5.3,1
2136,22,57,63,50,7.7,1
2137,15,86,70,63,4.9,1
2138,17,59,63,65,3.6,1
2139,19,70,56,57,7.9,1
2140,17,65,57,54,6.8,1
2141,22,31,30,35,1.7,0
2142,18,90,100,91,11.0,1
2143,19,54,58,61,7.1,1
2144,20,50,55,47,9.6,1
2145,18,60,56,59,6.4,1
2146,17,84,66,69,7.9,1
2147,19,36,35,20,1.7,0
2148,20,90,83,83,10.3,1
2149,22,51,64,71,7.2,1
2150,18,49,61,62,10.1,1
2151,15,95,78,95,9.1,1
2152,21,73,80,84,8.7,1
2153,15,68,54,75,8.2,1
2154,17,58,48,57,5.9,1
2155,19,74,62,74,6.0,1
2156,20,100,94,99,11.5,1
2157,20,80,72,81,10.1,1
2158,17,52,52,64,4.6,1
2159,15,100,100,100,10.7,1
2160,16,50,46,43,2.5,0
2161,20,90,83,73,11.7,1
2162,15,51,66,69,6.8,1
2163,18,87,75,81,5.9,1
2164,15,37,47,43,1.6,0
2165,18,90,88,99,11.4,1
2166,21,27,31,26,1.2,0
2167,16,28,30,30,1.4,0
2168,16,65,55,57,7.4,1
2169,15,78,76,81,11.1,1
2170,17,75,86,97,10.2,1
2171,21,42,31,33,2.3,0
2172,21,59,68,65,3.3,1
2173,18,25,36,20,3.2,0
2174,19,71,53,61,5.0,1
2175,19,48,56,34,3.4,0
2176,18,46,51,61,6.5,1
2177,17,73,75,60,11.1,1
2178,18,39,42,40,1.9,0
2179,15,91,87,100,11.4,1
2180,17,39,43,28,2.1,0
2181,20,37,39,20,1.8,0
2182,19,25,38,20,2.6,0
2183,16,72,100,88,11.1,1
2184,22,65,40,61,2.9,1
2185,19,37,46,42,4.0,0
2186,16,56,46,58,5.4,1
2187,17,84,98,91,11.7,1
2188,19,67,71,84,8.8,1
2189,18,47,37,34,3.6,0
2190,21,46,57,47,7.1,1
2191,19,40,41,46,5.0,0
2192,20,64,61,60,9.0,1
2193,21,71,79,82,5.1,1
2194,22,61,55,53,8.4,1
2195,17,53,46,30,4.7,0
2196,17,86,76,71,10.8,1
2197,20,63,68,63,6.9,1
2198,18,74,83,49,10.1,1
2199,15,53,38,50,6.7,0
2200,18,66,68,88,8.5,1
2201,20,60,45,59,7.0,1
2202,21,79,77,76,8.6,1
2203,18,82,98,86,8.9,1
2204,16,79,65,72,8.6,1
2205,16,89,86,93,11.5,1
2206,16,34,44,29,1.7,0
2207,15,77,72,78,8.7,1
2208,22,50,66,56,8.0,1
2209,20,20,23,37,1.3,0
2210,16,31,51,36,5.6,0
2211,15,69,77,75,5.2,1
2212,16,24,44,32,1.9,0
2213,20,50,46,64,3.7,1
2214,22,46,56,57,3.4,1
2215,15,78,63,78,11.3,1
2216,21,60,63,67,9.8,1
2217,22,30,36,28,2.9,0
2218,21,64,54,60,2.2,1
2219,15,44,59,62,5.3,1
2220,19,47,40,32,3.0,0
2221,22,82,86,87,9.9,1
2222,15,57,58,49,5.8,1
2223,20,84,77,88,8.0,1
2224,21,64,51,48,1.7,1
2225,18,85,94,97,11.0,1
2226,18,68,68,72,5.9,1
2227,17,70,71,75,7.4,1
2228,21,57,60,59,1.1,1
2229,15,48,55,63,4.3,1
2230,18,35,40,38,3.1,0
2231,16,58,53,49,2.6,1
2232,16,79,70,59,7.2,1
2233,18,74,73,68,10.1,1
2234,21,20,20,32,1.3,0
2235,18,93,89,69,9.2,1
2236,17,35,46,41,3.7,0
2237,21,65,63,65,1.7,1
2238,20,59,54,47,4.1,1
2239,20,85,79,93,11.1,1
2240,17,75,65,78,6.2,1
2241,16,54,45,57,3.8,1
2242,20,87,90,100,11.2,1
2243,18,69,69,78,10.1,1
2244,18,78,82,75,9.5,1
2245,20,65,58,69,8.8,1
2246,16,77,89,98,9.0,1
2247,20,30,38,47,3.0,0
2248,19,79,77,80,11.3,1
2249,16,77,100,99,11.6,1
2250,19,63,51,53,11.2,1
2251,21,58,66,54,3.2,1
2252,22,60,66,66,5.8,1
2253,15,43,37,40,1.5,0
2254,16,78,91,76,11.2,1
2255,15,54,55,62,2.2,1
2256,18,59,47,56,7.8,1
2257,17,20,31,40,1.3,0
2258,21,20,38,34,3.2,0
2259,19,89,79,88,9.9,1
2260,17,87,100,91,10.8,1
2261,21,54,59,62,7.4,1
2262,16,53,64,42,5.5,1
2263,21,31,33,29,1.3,0
2264,20,38,44,29,4.5,0
2265,20,66,57,55,2.6,1
2266,21,49,42,49,3.3,0
2267,18,60,70,64,5.2,1
2268,16,55,58,69,6.0,1
2269,22,51,42,51,5.8,0
2270,19,66,74,80,5.0,1
2271,18,89,91,87,10.3,1
2272,17,36,55,47,2.0,0
2273,22,56,53,46,2.6,1
2274,21,44,46,46,4.4,0
2275,17,42,41,41,4.2,0
2276,18,89,81,97,7.6,1
2277,16,66,73,77,9.6,1
2278,17,69,69,58,3.7,1
2279,15,65,74,78,6.5,1
2280,17,36,42,32,3.7,0
2281,22,54,41,39,2.9,0
2282,16,99,85,92,11.8,1
2283,21,45,51,64,7.1,1
2284,20,54,56,65,9.7,1
2285,21,44,50,47,2.8,0
2286,20,100,92,100,10.3,1
2287,15,54,42,57,4.5,1
2288,17,38,54,56,5.9,0
2289,21,56,47,59,3.7,1
2290,22,73,83,84,8.8,1
2291,18,94,100,100,11.4,1
2292,22,89,100,100,11.0,1
2293,22,54,62,59,1.4,1
2294,19,100,100,100,11.1,1
2295,19,23,20,30,1.7,0
2296,20,68,64,68,9.8,1
2297,16,75,72,83,10.7,1
2298,16,100,94,100,12.0,1
2299,19,38,38,39,2.6,0
2300,18,48,32,39,1.5,0
2301,21,81,64,76,9.8,1
2302,18,59,52,62,1.0,1
2303,16,49,50,48,3.4,0
2304,22,81,64,77,9.9,1
2305,19,40,45,34,7.3,0
2306,20,41,44,48,6.8,0
2307,18,60,54,67,3.5,1
2308,22,91,79,83,11.7,1
2309,19,49,48,29,2.2,0
2310,18,66,55,61,6.1,1
2311,21,58,60,63,5.6,1
2312,16,79,73,85,9.5,1
2313,21,87,88,88,6.2,1
2314,22,83,75,82,11.2,1
2315,18,75,67,78,7.7,1
2316,16,61,59,61,2.1,1
2317,16,78,92,92,11.3,1
2318,22,81,56,73,3.0,1
2319,20,79,75,80,8.3,1
2320,16,65,77,80,11.9,1
2321,21,73,68,87,10.1,1
2322,16,82,74,75,10.1,1
2323,16,70,58,68,6.5,1
2324,17,69,69,76,8.6,1
2325,21,68,80,64,5.6,1
2326,18,55,60,56,3.6,1
2327,16,48,47,41,2.6,0
2328,20,52,55,60,8.6,1
2329,19,98,93,90,11.3,1
2330,18,76,74,64,4.8,1
2331,22,74,83,70,6.1,1
2332,20,60,85,68,9.2,1
2333,17,21,32,45,1.1,0
2334,20,44,32,36,2.6,0
2335,18,66,51,50,8.9,1
2336,20,75,72,66,4.7,1
2337,17,33,34,44,4.7,0
2338,18,71,63,79,5.8,1
2339,19,62,60,71,6.9,1
2340,16,64,86,71,6.2,1
2341,18,84,88,100,11.2,1
2342,15,64,72,73,10.0,1
2343,18,44,40,52,1.4,0
2344,16,90,68,73,9.8,1
2345,19,63,62,66,9.5,1
2346,19,77,82,100,9.6,1
2347,17,81,79,75,7.0,1
2348,22,57,46,59,1.2,1
2349,19,60,65,66,5.6,1
2350,19,37,60,49,4.4,0
2351,16,89,91,75,10.4,1
2352,19,100,100,100,11.6,1
2353,22,50,50,41,6.6,0
2354,16,52,61,45,4.9,1
2355,16,100,82,92,11.9,1
2356,18,68,89,76,6.3,1
2357,21,21,23,27,2.1,0
2358,22,74,83,77,9.5,1
2359,22,58,45,69,7.1,1
2360,15,69,87,67,6.0,1
2361,20,53,73,69,5.6,1
2362,16,61,69,69,7.5,1
2363,20,35,44,43,2.3,0
2364,21,51,46,72,4.2,1
2365,17,60,85,100,8.7,1
2366,16,87,80,72,11.7,1
2367,15,92,94,68,11.8,1
2368,16,65,53,75,5.0,1
2369,17,61,69,65,7.3,1
2370,16,63,64,60,9.9,1
2371,19,32,20,36,2.1,0
2372,16,73,88,78,8.2,1
2373,15,31,23,37,2.2,0
2374,19,56,63,70,2.7,1
2375,17,45,51,51,8.1,0
2376,18,95,91,75,9.0,1
2377,18,100,99,100,11.9,1
2378,18,71,56,57,6.4,1
2379,19,49,48,39,4.8,0
2380,18,73,80,91,7.8,1
2381,15,86,83,87,11.8,1
2382,17,47,57,69,10.0,1
2383,18,76,87,85,12.0,1
2384,18,50,51,54,4.0,1
2385,15,58,58,60,5.5,1
2386,16,85,71,68,10.6,1
2387,22,71,71,78,8.3,1
2388,18,69,72,80,6.4,1
2389,17,39,34,42,1.7,0
2390,21,45,45,51,2.2,0
2391,22,62,58,74,9.6,1
2392,22,46,64,57,3.2,1
2393,22,47,49,57,3.4,1
2394,18,72,79,80,11.9,1
2395,20,54,52,48,6.7,1
2396,21,20,20,23,1.2,0
2397,18,61,59,60,9.3,1
2398,17,70,77,68,7.9,1
2399,21,72,77,76,7.2,1
2400,21,43,45,44,3.8,0
2401,20,34,34,36,2.1,0
2402,20,45,46,55,4.9,0
2403,15,100,91,100,8.6,1
2404,18,41,63,59,6.1,1
2405,22,81,74,77,8.9,1
2406,15,72,49,46,11.1,1
2407,18,47,57,55,2.0,1
2408,18,23,26,22,1.5,0
2409,15,56,59,38,11.2,1
2410,16,20,20,28,2.0,0
2411,20,76,93,98,11.3,1
2412,15,91,78,80,8.3,1
2413,17,51,35,50,3.2,0
2414,18,87,83,77,7.8,1
2415,19,72,69,63,10.2,1
2416,21,33,20,20,1.1,0
2417,16,44,34,45,1.9,0
2418,17,35,28,20,3.9,0
2419,20,100,92,100,10.8,1
2420,22,35,43,50,5.7,0
2421,18,77,93,97,11.2,1
2422,22,86,83,73,11.2,1
2423,18,52,48,53,9.1,1
2424,17,61,48,41,1.6,1
2425,15,36,47,56,6.6,0
2426,20,73,56,65,6.8,1
2427,15,58,64,57,5.7,1
2428,16,58,58,50,6.7,1
2429,20,24,46,49,6.1,0
2430,15,68,88,70,9.6,1
2431,16,38,50,51,4.5,0
2432,18,57,74,58,6.3,1
2433,15,67,73,54,9.7,1
2434,20,84,64,62,5.2,1
2435,19,37,33,29,2.8,0
2436,19,63,71,77,6.4,1
2437,15,42,38,41,4.5,0
2438,15,40,30,40,1.0,0
2439,20,78,71,76,9.0,1
2440,21,47,37,52,2.6,0
2441,20,67,57,48,4.4,1
2442,15,77,62,84,7.9,1
2443,22,67,61,61,7.8,1
2444,17,64,73,51,2.4,1
2445,19,97,89,89,10.2,1
2446,19,72,63,82,11.6,1
2447,18,60,48,50,6.7,1
2448,19,42,36,53,3.7,0
2449,17,45,52,60,6.7,1
2450,15,40,25,44,3.7,0
2451,21,53,54,48,3.4,1
2452,21,59,52,71,4.2,1
2453,19,94,93,100,10.5,1
2454,20,72,76,57,7.0,1
2455,16,67,60,47,6.2,1
2456,15,68,67,73,9.5,1
2457,17,90,85,86,10.1,1
2458,15,73,51,48,8.4,1
2459,19,51,54,46,3.6,1
2460,19,68,69,56,7.5,1
2461,16,28,21,40,2.0,0
2462,16,56,50,53,7.0,1
2463,18,80,73,71,6.4,1
2464,21,58,87,72,10.4,1
2465,22,78,62,74,9.3,1
2466,21,66,93,76,9.6,1
2467,18,82,93,91,10.0,1
2468,16,63,83,72,7.0,1
2469,20,52,54,80,6.2,1
2470,16,96,100,98,11.6,1
2471,21,52,62,58,5.0,1
2472,16,81,85,87,9.9,1
2473,19,43,43,29,3.5,0
2474,21,43,50,58,3.1,1
2475,17,32,27,32,1.8,0
2476,15,72,70,77,8.6,1
2477,15,58,63,76,10.1,1
2478,21,71,71,74,5.7,1
2479,17,56,87,66,5.7,1
2480,15,74,68,64,6.7,1
2481,15,51,59,52,5.2,1
2482,17,84,84,79,9.4,1
2483,17,76,56,71,5.8,1
2484,17,86,82,100,7.8,1
2485,16,48,40,47,3.7,0
2486,18,71,66,48,4.8,1
2487,17,72,57,58,5.5,1
2488,16,60,54,55,8.3,1
2489,20,84,83,96,11.9,1
2490,15,68,70,59,8.9,1
2491,21,64,69,61,9.4,1
2492,22,33,36,24,2.0,0
2493,18,32,37,20,2.6,0
2494,18,88,98,78,11.5,1
2495,18,84,59,73,4.2,1
2496,15,24,40,49,5.5,0
2497,16,50,38,37,6.0,0
2498,18,62,61,66,4.4,1
2499,20,74,75,72,8.2,1
2500,15,97,100,87,10.2,1
2501,16,93,97,100,11.8,1
2502,17,48,65,67,5.5,1
2503,16,76,68,72,9.6,1
2504,18,26,20,20,1.2,0
2505,17,73,70,95,9.4,1
2506,16,57,46,50,3.8,1
2507,19,95,87,66,10.3,1
2508,17,62,66,54,6.3,1
2509,21,75,73,72,11.0,1
2510,21,81,78,69,6.5,1
2511,15,52,43,44,1.5,0
2512,19,89,91,86,7.9,1
2513,17,60,73,58,10.5,1
2514,17,36,26,45,1.6,0
2515,22,62,56,49,5.9,1
2516,17,67,78,79,9.0,1
2517,15,91,80,67,7.1,1
2518,21,97,100,97,11.2,1
